Trial,Subject,Color,Stimulus,Area of Interest,AOI Group,AOI Scope,AOI Order,AOI Size [px],AOI Coverage [%],Start Time [ms],End Time [ms],Entry Time [ms],Sequence,Net Dwell Time [ms],Dwell Time [ms],Glance Duration [ms],Diversion Duration [ms],First Fixation Duration [ms],Glances Count,Revisits,Fixation Count,Appearance Count,Visible Time [ms],Visible Time [%],Net Dwell Time [%],Dwell Time [%],Fixation Time [ms],Fixation Time [%],Time to First Mouse Click [ms]
Trial061,LQH,MediumTurquoise,1g3.jpg,AOI 002,,Local,1,43290,5.5,0,1878,466.2,7120,1455.8,1411.8,1459.2,1459.2,232,1,0,2,1,1878.1,100,77.5,75.2,1359.8,72.4,-
Trial061,P01,Coral,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1995,1248.1,9432,795.8,747.4,823.9,823.9,375.9,1,0,3,1,1995.5,100,39.9,37.5,643.7,32.3,-
Trial063,lhj,CornflowerBlue,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1314,414.5,6846,915.9,899.8,947.8,947.8,899.8,1,0,1,1,1314.3,100,69.7,68.5,899.8,68.5,-
Trial054,xyn,Crimson,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,159,-,-,0,0,0,0,0,0,-,0,1,159.8,100,0,0,0,0,-
Trial055,WCF,Cyan,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1578,794.4,8494,771.9,679.9,840,840,88,2,1,2,1,1578.4,100,48.9,43.1,652,41.3,-
Trial054,YYH,DarkBlue,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1360,476.5,7179,892.1,884.1,916,916,96.1,1,0,2,1,1360.6,100,65.6,65,828.1,60.9,-
Trial054,CBL,DarkCyan,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1462,646.5,8000,620,495.9,568,595.9,275.9,2,1,2,1,1462.4,100,42.4,33.9,495.9,33.9,-
Trial055,MJC,DarkGoldenrod,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,162,-,-,0,0,0,0,0,0,-,0,1,162.5,100,0,0,0,0,-
Trial054,FZL,DarkGray,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1579,583.4,7708,755.9,995.9,995.9,995.9,995.9,1,0,1,1,1579.3,100,47.9,63.1,995.9,63.1,-
Trial054,XC (1),DarkKhaki,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,2743,487.4,7245,1555.8,2255.6,2303.6,2303.6,279.9,1,0,3,1,2743.1,100,56.7,82.2,2191.7,79.9,-
Trial054,WW,DarkMagenta,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1529,869.1,8739,623.9,660,688,688,660,1,0,1,1,1529.1,100,40.8,43.2,660,43.2,-
Trial059,LJY,DarkOliveGreen,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,179,-,-,0,0,0,0,0,0,-,0,1,179.3,100,0,0,0,0,-
Trial060,gyx,DarkOrchid,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1529,901,8833,668,628,688,688,628,1,0,1,1,1529,100,43.7,41.1,628,41.1,-
Trial060,CJY,DarkRed,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,2080,672.9,8081,1023.9,1383.9,1427.9,1451.9,188,2,1,2,1,2080.8,100,49.2,66.5,1383.9,66.5,-
Trial061,CY,DarkSalmon,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,2162,850.8,8689,1079.9,1311.9,1391.9,1391.9,1311.9,1,0,1,1,2162.7,100,49.9,60.7,1311.9,60.7,-
Trial064,CXM,DarkSeaGreen,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1778,-,-,244.1,0,0,0,0,0,-,0,1,1778.9,100,13.7,0,0,0,-
Trial061,ZA,DarkSlateBlue,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,2212,784.5,8470,1275.8,1427.8,1459.9,1459.9,1427.8,1,0,1,1,2212.3,100,57.7,64.5,1427.8,64.5,-
Trial060,WJ,DarkSlateGray,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1263,-,-,320,0,48,48,0,0,-,0,1,1263.1,100,25.3,0,0,0,-
Trial061,YDS,DarkTurquoise,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1163,599.8,7817,463.8,563.8,563.8,563.8,563.8,1,0,1,1,1163.6,100,39.9,48.5,563.8,48.5,-
Trial062,CYY,DarkViolet,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,2064,-,-,420.1,0,0,0,0,0,-,0,1,2064.4,100,20.4,0,0,0,-
Trial061,CLH,DeepPink,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,2646,570.5,7644,455.8,423.9,447.9,475.9,423.9,1,0,1,1,2646.3,100,17.2,16,423.9,16,-
Trial060,LBB,DeepSkyBlue,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1263,759.4,8381,400.1,503.9,535.9,535.9,503.9,1,0,1,1,1263.3,100,31.7,39.9,503.9,39.9,-
Trial060,fm,DimGray,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,2848,1236.6,9423,1468.5,1539.8,1659.7,1659.7,52.1,1,0,8,1,2848.4,100,51.6,54.1,1263.9,44.4,-
Trial060,HXH,DodgerBlue,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,2313,761.2,8385,807.9,252,252,284,252,1,0,1,1,2313.2,100,34.9,10.9,252,10.9,-
Trial060,MEG,Firebrick,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,2548,864.6,8721,1627.3,1683.7,1683.7,1683.7,139.9,1,0,3,1,2548.4,100,63.9,66.1,1615.7,63.4,-
Trial061,WQ,ForestGreen,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1864,884.3,8789,664,204,275.9,303.9,204,1,0,1,1,1864.2,100,35.6,10.9,204,10.9,-
Trial061,cpl,Gainsboro,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1614,222.4,4671,539.9,775.9,775.9,815.8,775.9,1,0,1,1,1614.3,100,33.4,48.1,775.9,48.1,-
Trial061,XW,Gold,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,2014,794.7,8497,443.8,191.8,191.8,227.9,191.8,1,0,1,1,2014.4,100,22,9.5,191.8,9.5,-
Trial062,LMF,Goldenrod,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,2080,1084.7,9191,967.9,975.9,1003.9,1003.9,699.8,1,0,2,1,2080.5,100,46.5,46.9,975.9,46.9,-
Trial062,GQ,Gray,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,2494,1198.5,9372,1327.9,1295.9,1367.8,1367.8,1295.9,1,0,1,1,2494.3,100,53.2,52,1295.9,52,-
Trial060,QJ,Green,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,95,-,-,0,0,0,0,0,0,-,0,1,96,100,0,0,0,0,-
Trial061,HM,GreenYellow,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1178,554.4,7555,632.3,624.2,664.3,664.3,483.9,1,0,2,1,1178.6,100,53.6,53,584.3,49.6,-
Trial060,LYH,HotPink,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1679,427.5,6924,1235.8,1251.8,1251.8,1251.8,1251.8,1,0,1,1,1679.4,100,73.6,74.5,1251.8,74.5,-
Trial063,JN,IndianRed,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1146,734.7,8288,380,411.9,479.9,479.9,411.9,1,0,1,1,1146.6,100,33.1,35.9,411.9,35.9,-
Trial060,SYJ,Indigo,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1661,793.7,8489,567.8,867.9,891.9,891.9,867.9,1,0,1,1,1661.5,100,34.2,52.2,867.9,52.2,-
Trial061,CQ,Khaki,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1062,602.3,7827,348,68,128.1,183.9,68,1,0,1,1,1062.2,100,32.8,6.4,68,6.4,-
Trial060,WYQ,LawnGreen,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1730,694.4,8176,1059.9,1035.8,1099.8,1099.8,1035.8,1,0,1,1,1730.2,100,61.3,59.9,1035.8,59.9,-
Trial060,NLL,LightBlue,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1830,658.2,8040,1183.9,1171.9,1199.9,1199.9,1171.9,1,0,1,1,1830.1,100,64.7,64,1171.9,64,-
Trial060,QXL,LightCoral,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1084,640.2,7985,224,168,168,200.5,168,1,0,1,1,1084.3,100,20.7,15.5,168,15.5,-
Trial061,SLL,LightGray,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1391,663.7,8052,348,727.9,751.9,751.9,727.9,1,0,1,1,1391.5,100,25,52.3,727.9,52.3,-
Trial065,zjj,LightGreen,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1747,-,-,124.1,0,24,24,0,0,-,0,1,1747.7,100,7.1,0,0,0,-
Trial061,YKX,LightPink,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1262,483.1,7221,651.8,779.9,779.9,779.9,779.9,1,0,1,1,1263,100,51.6,61.8,779.9,61.8,-
Trial060,ZY,LightSalmon,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1442,822.8,8591,664.1,620.1,684.1,684.1,620.1,1,0,1,1,1442.9,100,46,43,620.1,43,-
Trial060,WJJ,LightSeaGreen,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1332,544.4,7499,444,787.9,840,840,787.9,1,0,1,1,1332.3,100,33.3,59.1,787.9,59.1,-
Trial061,GTL,LightSkyBlue,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1896,824.4,8599,831.6,879.9,939.9,1003.9,879.9,1,0,1,1,1896.2,100,43.9,46.4,879.9,46.4,-
Trial061,YMX,LightSlateGray,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1813,501.2,7300,1095.8,1311.9,1311.9,1311.9,1311.9,1,0,1,1,1813.1,100,60.4,72.4,1311.9,72.4,-
Trial060,ZRK,LightSteelBlue,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1294,695.1,8179,339.9,599.9,623.8,623.8,599.9,1,0,1,1,1294.9,100,26.2,46.3,599.9,46.3,-
Trial060,gyj,LimeGreen,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1696,196.8,4246,644.4,507.9,591.8,663.8,188,2,1,2,1,1696.7,100,38,29.9,507.9,29.9,-
Trial060,SDN,Magenta,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1797,705.2,8208,931.8,1091.8,1139.9,1139.9,140,1,0,2,1,1797.1,100,51.9,60.8,1043.8,58.1,-
Trial060,FZX,Maroon,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1611,-,-,719.9,0,0,0,0,0,-,0,1,1611.4,100,44.7,0,0,0,-
Trial060,HJT,MediumAquamarine,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1361,885.7,8793,487.8,475.8,507.8,507.8,475.8,1,0,1,1,1361.5,100,35.8,34.9,475.8,34.9,-
Trial065,JF,MediumBlue,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,3113,477.8,7185,1416,980.1,1171.5,1219.5,580,3,2,3,1,3113.6,100,45.5,31.5,920.1,29.6,-
Trial062,XTY,MediumOrchid,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1297,525.3,7408,736,684,724,779.8,324,1,0,3,1,1297.2,100,56.7,52.7,552,42.6,-
Trial061,LJ,MediumPurple,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1130,654.9,8030,487.8,475.8,499.9,499.9,475.8,1,0,1,1,1130.8,100,43.1,42.1,475.8,42.1,-
Trial060,AYQ,MediumSeaGreen,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1763,839.6,8650,703.9,923.9,923.9,923.9,923.9,1,0,1,1,1763.5,100,39.9,52.4,923.9,52.4,-
Trial061,FS,MediumSlateBlue,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,2562,1106.6,9229,1495.9,1455.9,1512,1512,1455.9,1,0,1,1,2562.5,100,58.4,56.8,1455.9,56.8,-
Trial062,YJR,MediumSpringGreen,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1913,537.3,7463,1299.7,1300.8,1332.8,1332.8,52.3,1,0,6,1,1913.2,100,67.9,68,1153.2,60.3,-
Trial061,LQH,MediumTurquoise,1g3.jpg,AOI 001,,Local,2,10488,1.3,0,1878,750.2,8348,747.8,1127.8,1127.8,1127.8,1127.8,1,0,1,1,1878.1,100,39.8,60.1,1127.8,60.1,-
Trial061,P01,Coral,1g3.jpg,White Space,,Local,3,743085,94.5,0,1995,3.9,3643,231.9,203.9,203.9,275.8,203.9,1,0,1,1,1995.5,100,11.6,10.2,203.9,10.2,-
Trial063,lhj,CornflowerBlue,1g3.jpg,White Space,,Local,3,743085,94.5,0,1314,2.6,2322,220,195.9,195.9,255.9,195.9,1,0,1,1,1314.3,100,16.7,14.9,195.9,14.9,-
Trial054,xyn,Crimson,1g3.jpg,White Space,,Local,3,743085,94.5,0,159,35.7,3848,156.1,124.1,156.1,156.1,124.1,1,0,1,1,159.8,100,97.7,77.7,124.1,77.7,-
Trial055,WCF,Cyan,1g3.jpg,White Space,,Local,3,743085,94.5,0,1578,-,-,331.9,0,240.1,240.1,0,0,-,0,1,1578.4,100,21,0,0,0,-
Trial054,YYH,DarkBlue,1g3.jpg,White Space,,Local,3,743085,94.5,0,1360,1.3,901,219.4,199.4,199.4,263.4,199.4,1,0,1,1,1360.6,100,16.1,14.7,199.4,14.7,-
Trial054,CBL,DarkCyan,1g3.jpg,White Space,,Local,3,743085,94.5,0,1462,2.5,2289,263.7,408,408,448,118.8,1,0,2,1,1462.4,100,18,27.9,314.8,21.5,-
Trial055,MJC,DarkGoldenrod,1g3.jpg,White Space,,Local,3,743085,94.5,0,162,2.6,2309,159.9,159.9,159.9,159.9,159.9,1,0,1,1,162.5,100,98.4,98.4,159.9,98.4,-
Trial054,FZL,DarkGray,1g3.jpg,White Space,,Local,3,743085,94.5,0,1579,-,-,32.1,0,0,0,0,0,-,0,1,1579.3,100,2,0,0,0,-
Trial054,XC (1),DarkKhaki,1g3.jpg,White Space,,Local,3,743085,94.5,0,2743,3.5,3278,211.9,192,192,228,192,1,0,1,1,2743.1,100,7.7,7,192,7,-
Trial054,WW,DarkMagenta,1g3.jpg,White Space,,Local,3,743085,94.5,0,1529,1.3,1035,195.8,175.9,175.9,235.9,175.9,1,0,1,1,1529.1,100,12.8,11.5,175.9,11.5,-
Trial059,LJY,DarkOliveGreen,1g3.jpg,White Space,,Local,3,743085,94.5,0,179,3.5,3264,175.9,175.9,175.9,175.9,175.9,1,0,1,1,179.3,100,98.1,98.1,175.9,98.1,-
Trial060,gyx,DarkOrchid,1g3.jpg,White Space,,Local,3,743085,94.5,0,1529,-,-,0,0,0,0,0,0,-,0,1,1529,100,0,0,0,0,-
Trial060,CJY,DarkRed,1g3.jpg,White Space,,Local,3,743085,94.5,0,2080,1.3,991,179.7,151.8,151.8,215.8,151.8,1,0,1,1,2080.8,100,8.6,7.3,151.8,7.3,-
Trial061,CY,DarkSalmon,1g3.jpg,White Space,,Local,3,743085,94.5,0,2162,3,2758,220,200,200,280,200,1,0,1,1,2162.7,100,10.2,9.2,200,9.2,-
Trial064,CXM,DarkSeaGreen,1g3.jpg,White Space,,Local,3,743085,94.5,0,1778,-,-,296,0,204,204,0,0,-,0,1,1778.9,100,16.6,0,0,0,-
Trial061,ZA,DarkSlateBlue,1g3.jpg,White Space,,Local,3,743085,94.5,0,2212,1.1,461,255.4,239.4,239.4,299.4,239.4,1,0,1,1,2212.3,100,11.5,10.8,239.4,10.8,-
Trial060,WJ,DarkSlateGray,1g3.jpg,White Space,,Local,3,743085,94.5,0,1263,3.4,3167,188,163.9,163.9,227.9,163.9,1,0,1,1,1263.1,100,14.9,13,163.9,13,-
Trial061,YDS,DarkTurquoise,1g3.jpg,White Space,,Local,3,743085,94.5,0,1163,3.8,3606,244,228,228,268,228,1,0,1,1,1163.6,100,21,19.6,228,19.6,-
Trial062,CYY,DarkViolet,1g3.jpg,White Space,,Local,3,743085,94.5,0,2064,1.2,722,171.4,147.4,147.4,215.4,147.4,1,0,1,1,2064.4,100,8.3,7.1,147.4,7.1,-
Trial061,CLH,DeepPink,1g3.jpg,White Space,,Local,3,743085,94.5,0,2646,2.6,2380,183.9,171.9,171.9,207.9,171.9,1,0,1,1,2646.3,100,7,6.5,171.9,6.5,-
Trial060,LBB,DeepSkyBlue,1g3.jpg,White Space,,Local,3,743085,94.5,0,1263,3.5,3293,223.9,211.9,211.9,239.9,211.9,1,0,1,1,1263.3,100,17.7,16.8,211.9,16.8,-
Trial060,fm,DimGray,1g3.jpg,White Space,,Local,3,743085,94.5,0,2848,-,-,239.8,0,32,32,0,0,-,0,1,2848.4,100,8.4,0,0,0,-
Trial060,HXH,DodgerBlue,1g3.jpg,White Space,,Local,3,743085,94.5,0,2313,1.6,1307,267.8,203.9,203.9,255.9,203.9,1,0,1,1,2313.2,100,11.6,8.8,203.9,8.8,-
Trial060,MEG,Firebrick,1g3.jpg,White Space,,Local,3,743085,94.5,0,2548,1.2,793,275.6,239.5,239.5,303.6,239.5,1,0,1,1,2548.4,100,10.8,9.4,239.5,9.4,-
Trial061,WQ,ForestGreen,1g3.jpg,White Space,,Local,3,743085,94.5,0,1864,0.4,247,208,156.1,156.1,212.1,156.1,1,0,1,1,1864.2,100,11.2,8.4,156.1,8.4,-
Trial061,cpl,Gainsboro,1g3.jpg,White Space,,Local,3,743085,94.5,0,1614,-,-,0,0,0,0,0,0,-,0,1,1614.3,100,0,0,0,0,-
Trial061,XW,Gold,1g3.jpg,White Space,,Local,3,743085,94.5,0,2014,2.7,2466,200,180,180,224,180,1,0,1,1,2014.4,100,9.9,8.9,180,8.9,-
Trial062,LMF,Goldenrod,1g3.jpg,White Space,,Local,3,743085,94.5,0,2080,1.5,1200,195.2,183.2,183.2,227.1,183.2,1,0,1,1,2080.5,100,9.4,8.8,183.2,8.8,-
Trial062,GQ,Gray,1g3.jpg,White Space,,Local,3,743085,94.5,0,2494,2.8,2540,272.1,299.8,299.8,339.9,92.9,1,0,2,1,2494.3,100,10.9,12,176.9,7.1,-
Trial060,QJ,Green,1g3.jpg,White Space,,Local,3,743085,94.5,0,95,3.9,3667,92.1,92.1,92.1,92.1,92.1,1,0,1,1,96,100,95.9,95.9,92.1,95.9,-
Trial061,HM,GreenYellow,1g3.jpg,White Space,,Local,3,743085,94.5,0,1178,2.5,2279,283.9,263.9,263.9,323.9,263.9,1,0,1,1,1178.6,100,24.1,22.4,263.9,22.4,-
Trial060,LYH,HotPink,1g3.jpg,White Space,,Local,3,743085,94.5,0,1679,3.6,3363,195.9,180,180,228,180,1,0,1,1,1679.4,100,11.7,10.7,180,10.7,-
Trial063,JN,IndianRed,1g3.jpg,White Space,,Local,3,743085,94.5,0,1146,2.8,2605,192,164,164,228,164,1,0,1,1,1146.6,100,16.7,14.3,164,14.3,-
Trial060,SYJ,Indigo,1g3.jpg,White Space,,Local,3,743085,94.5,0,1661,1.8,1534,215.8,207.8,207.8,247.8,207.8,1,0,1,1,1661.5,100,13,12.5,207.8,12.5,-
Trial061,CQ,Khaki,1g3.jpg,White Space,,Local,3,743085,94.5,0,1062,2.3,2063,268.3,256,256,308,203.9,1,0,1,1,1062.2,100,25.3,24.1,203.9,19.2,-
Trial060,WYQ,LawnGreen,1g3.jpg,White Space,,Local,3,743085,94.5,0,1730,2.5,2203,196,184,184,235.9,184,1,0,1,1,1730.2,100,11.3,10.6,184,10.6,-
Trial060,NLL,LightBlue,1g3.jpg,White Space,,Local,3,743085,94.5,0,1830,2.3,2046,176,156,156,228,156,1,0,1,1,1830.1,100,9.6,8.5,156,8.5,-
Trial060,QXL,LightCoral,1g3.jpg,White Space,,Local,3,743085,94.5,0,1084,0.4,331,195.9,179.9,179.9,251.9,179.9,1,0,1,1,1084.3,100,18.1,16.6,179.9,16.6,-
Trial061,SLL,LightGray,1g3.jpg,White Space,,Local,3,743085,94.5,0,1391,3.8,3589,239.9,223.9,223.9,263.9,223.9,1,0,1,1,1391.5,100,17.2,16.1,223.9,16.1,-
Trial065,zjj,LightGreen,1g3.jpg,White Space,,Local,3,743085,94.5,0,1747,-,-,140.4,0,52,52,0,0,-,0,1,1747.7,100,8,0,0,0,-
Trial061,YKX,LightPink,1g3.jpg,White Space,,Local,3,743085,94.5,0,1262,3.3,3122,227.7,215.7,215.7,259.7,215.7,1,0,1,1,1263,100,18,17.1,215.7,17.1,-
Trial060,ZY,LightSalmon,1g3.jpg,White Space,,Local,3,743085,94.5,0,1442,3,2739,203.9,175.9,175.9,244,175.9,1,0,1,1,1442.9,100,14.1,12.2,175.9,12.2,-
Trial060,WJJ,LightSeaGreen,1g3.jpg,White Space,,Local,3,743085,94.5,0,1332,1.1,491,207.9,195.4,195.4,263.4,195.4,1,0,1,1,1332.3,100,15.6,14.7,195.4,14.7,-
Trial061,GTL,LightSkyBlue,1g3.jpg,White Space,,Local,3,743085,94.5,0,1896,1.1,501,338.8,339.4,339.4,386.6,287.4,1,0,1,1,1896.2,100,17.9,17.9,287.4,15.2,-
Trial061,YMX,LightSlateGray,1g3.jpg,White Space,,Local,3,743085,94.5,0,1813,1.4,1141,227.9,199.9,199.9,239.9,199.9,1,0,1,1,1813.1,100,12.6,11,199.9,11,-
Trial060,ZRK,LightSteelBlue,1g3.jpg,White Space,,Local,3,743085,94.5,0,1294,3.2,2948,231.9,215.9,215.9,251.9,215.9,1,0,1,1,1294.9,100,17.9,16.7,215.9,16.7,-
Trial060,gyj,LimeGreen,1g3.jpg,White Space,,Local,3,743085,94.5,0,1696,1.2,766,163.5,151.6,151.6,195.6,151.6,1,0,1,1,1696.7,100,9.6,8.9,151.6,8.9,-
Trial060,SDN,Magenta,1g3.jpg,White Space,,Local,3,743085,94.5,0,1797,1.3,997,211.9,191.9,191.9,247.9,191.9,1,0,1,1,1797.1,100,11.8,10.7,191.9,10.7,-
Trial060,FZX,Maroon,1g3.jpg,White Space,,Local,3,743085,94.5,0,1611,3.7,3497,211.8,187.8,187.8,231.8,187.8,1,0,1,1,1611.4,100,13.1,11.7,187.8,11.7,-
Trial060,HJT,MediumAquamarine,1g3.jpg,White Space,,Local,3,743085,94.5,0,1361,2,1677,215.9,187.9,187.9,251.8,187.9,1,0,1,1,1361.5,100,15.9,13.8,187.9,13.8,-
Trial065,JF,MediumBlue,1g3.jpg,White Space,,Local,3,743085,94.5,0,3113,2,1767,208,179.9,179.9,252,179.9,1,0,1,1,3113.6,100,6.7,5.8,179.9,5.8,-
Trial062,XTY,MediumOrchid,1g3.jpg,White Space,,Local,3,743085,94.5,0,1297,1.5,1262,167.9,135.9,135.9,179.9,135.9,1,0,1,1,1297.2,100,12.9,10.5,135.9,10.5,-
Trial061,LJ,MediumPurple,1g3.jpg,White Space,,Local,3,743085,94.5,0,1130,3,2743,204,180,180,224,180,1,0,1,1,1130.8,100,18,15.9,180,15.9,-
Trial060,AYQ,MediumSeaGreen,1g3.jpg,White Space,,Local,3,743085,94.5,0,1763,3.8,3527,188,171.9,171.9,215.8,171.9,1,0,1,1,1763.5,100,10.7,9.7,171.9,9.7,-
Trial061,FS,MediumSlateBlue,1g3.jpg,White Space,,Local,3,743085,94.5,0,2562,2.8,2590,304,255.9,255.9,327.9,255.9,1,0,1,1,2562.5,100,11.9,10,255.9,10,-
Trial062,YJR,MediumSpringGreen,1g3.jpg,White Space,,Local,3,743085,94.5,0,1913,1.5,1244,243.8,219.8,219.8,255.8,219.8,1,0,1,1,1913.2,100,12.7,11.5,219.8,11.5,-
Trial061,LQH,MediumTurquoise,1g3.jpg,White Space,,Local,3,743085,94.5,0,1878,2.4,2137,419.8,416.4,416.4,463.8,179.8,1,0,2,1,1878.1,100,22.4,22.2,356.4,19,-
Trial062,P01,Coral,2d3.jpg,AOI 003,,Local,1,23843,3,0,1413,-,-,0,0,0,0,0,0,-,0,1,1413.6,100,0,0,0,0,-
Trial064,lhj,CornflowerBlue,2d3.jpg,AOI 003,,Local,1,23843,3,0,1844,876.7,8764,184,132.1,176.1,220,132.1,1,0,1,1,1844.5,100,10,7.2,132.1,7.2,-
Trial055,xyn,Crimson,2d3.jpg,AOI 003,,Local,1,23843,3,0,1680,-,-,4,0,0,0,0,0,-,0,1,1680.4,100,0.2,0,0,0,-
Trial056,WCF,Cyan,2d3.jpg,AOI 003,,Local,1,23843,3,0,1178,-,-,0,0,0,0,0,0,-,0,1,1178.4,100,0,0,0,0,-
Trial055,YYH,DarkBlue,2d3.jpg,AOI 003,,Local,1,23843,3,0,1129,-,-,0,0,0,0,0,0,-,0,1,1129.6,100,0,0,0,0,-
Trial055,CBL,DarkCyan,2d3.jpg,AOI 003,,Local,1,23843,3,0,1230,-,-,0,0,0,0,0,0,-,0,1,1231,100,0,0,0,0,-
Trial056,MJC,DarkGoldenrod,2d3.jpg,AOI 003,,Local,1,23843,3,0,2310,-,-,0,0,0,0,0,0,-,0,1,2310.9,100,0,0,0,0,-
Trial055,FZL,DarkGray,2d3.jpg,AOI 003,,Local,1,23843,3,0,1914,3.3,3041,361,288,352,439.9,56,2,1,2,1,1914.9,100,18.9,15,288,15,-
Trial055,XC (1),DarkKhaki,2d3.jpg,AOI 003,,Local,1,23843,3,0,2097,-,-,0,0,0,0,0,0,-,0,1,2097,100,0,0,0,0,-
Trial055,WW,DarkMagenta,2d3.jpg,AOI 003,,Local,1,23843,3,0,1694,-,-,0,0,0,0,0,0,-,0,1,1694.9,100,0,0,0,0,-
Trial060,LJY,DarkOliveGreen,2d3.jpg,AOI 003,,Local,1,23843,3,0,3031,883.5,8783,240,215.9,260,284,119.9,1,0,2,1,3031.1,100,7.9,7.1,180,5.9,-
Trial020,gyx,DarkOrchid,2d3.jpg,AOI 003,,Local,1,23843,3,0,1528,-,-,0,0,0,0,0,0,-,0,1,1528.6,100,0,0,0,0,-
Trial062,gyx,DarkOrchid,2d3.jpg,AOI 003,,Local,1,23843,3,0,2046,1322.3,9510,739.9,723.9,767.7,767.7,723.9,1,0,1,1,2046.2,100,36.2,35.4,723.9,35.4,-
Trial020,CJY,DarkRed,2d3.jpg,AOI 003,,Local,1,23843,3,0,2080,764.8,8399,204,152,196,240,152,1,0,1,1,2080.8,100,9.8,7.3,152,7.3,-
Trial062,CJY,DarkRed,2d3.jpg,AOI 003,,Local,1,23843,3,0,2231,1015.6,9077,1239.8,1215.7,1255.7,1255.7,1215.7,1,0,1,1,2231.3,100,55.6,54.5,1215.7,54.5,-
Trial020,CY,DarkSalmon,2d3.jpg,AOI 003,,Local,1,23843,3,0,1963,-,-,32,0,0,0,0,0,-,0,1,1963.9,100,1.6,0,0,0,-
Trial063,CY,DarkSalmon,2d3.jpg,AOI 003,,Local,1,23843,3,0,2632,457.1,7076,2215.6,2175.6,2231.5,2231.5,2175.6,1,0,1,1,2632.6,100,84.2,82.6,2175.6,82.6,-
Trial021,CXM,DarkSeaGreen,2d3.jpg,AOI 003,,Local,1,23843,3,0,1162,-,-,0,0,0,0,0,0,-,0,1,1162.9,100,0,0,0,0,-
Trial066,CXM,DarkSeaGreen,2d3.jpg,AOI 003,,Local,1,23843,3,0,1896,1360.7,9548,320,96,175.9,216,96,1,0,1,1,1896.6,100,16.9,5.1,96,5.1,-
Trial020,ZA,DarkSlateBlue,2d3.jpg,AOI 003,,Local,1,23843,3,0,1663,-,-,0,0,0,0,0,0,-,0,1,1664,100,0,0,0,0,-
Trial063,ZA,DarkSlateBlue,2d3.jpg,AOI 003,,Local,1,23843,3,0,2613,1089.8,9203,1327.8,1223.9,1299.9,1328.2,344,2,1,2,1,2613.6,100,50.8,46.8,1223.9,46.8,-
